"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
3412179;NA;2018;2018-11-15;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";412;127.21;9;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412182;NA;2018;2018-11-16;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";460;175.48;7;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412186;NA;2019;2019-10-11;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";410;123.45;4;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412205;NA;2019;2019-10-11;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";477;212.32;9;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412221;NA;2019;2019-10-10;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";74;0.51;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412243;NA;2020;2020-10-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";484;202.58;NA;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;"Unreadable age";NA;NA;"series";"lfs_dont_match";""
3412272;NA;2020;2020-10-09;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";490;276.62;4;NA;NA;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412278;NA;2020;2020-10-09;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";67;0.22;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412288;NA;2020;2020-10-02;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";440;138.67;NA;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;"Unreadable age";NA;NA;"series";"lfs_dont_match";""
3412305;NA;2020;2020-10-08;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";82;0.73;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412308;NA;2021;2021-10-20;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";581;384.91;8;NA;NA;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412324;NA;2021;2021-10-14;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";405;114.97;6;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412329;NA;2021;2021-10-15;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";455;143.71;5;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412332;NA;2021;2021-10-20;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";475;171.86;5;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412338;NA;2021;2021-10-21;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";76;0.42;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412397;NA;2022;2022-10-11;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";453;174.08;6;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412418;NA;2022;2022-10-12;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";68;0.227;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412433;NA;2022;2022-10-12;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";89;0.87;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412439;NA;2022;2022-10-12;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";92;0.98;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412440;NA;2022;2022-10-12;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";94;0.82;1;NA;NA;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"unrealistic_weight";""
3412451;NA;2022;2022-10-13;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";414;117.23;7;NA;NA;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match";""
3412456;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";162;3.57;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412457;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";142;3.5;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412458;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";215;7.27;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412459;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";136;2.65;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412460;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";155;3.48;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412461;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";105;1.52;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412462;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";145;3.81;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412463;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";121;2.08;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412464;NA;2023;2024-02-07;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";112;1.16;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412469;NA;2023;2024-02-23;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";182;5.5;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412470;NA;2023;2024-02-22;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";154;3.35;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412474;NA;2023;2024-02-22;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";183;6.5;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412479;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";142;3.06;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412480;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";237;15.92;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412481;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";193;7.82;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412482;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";188;7.98;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412483;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";167;5.12;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412484;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";217;11.24;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412485;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";154;4.87;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412486;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";119;1.58;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412487;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";82;0.69;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method, unrealistic_weight";""
3412488;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";68;0.25;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method, unrealistic_weight";""
3412492;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";212;16.75;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412494;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";179;8.82;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412495;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";221;9.43;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412496;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";215;9.58;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412497;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";182;7.47;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412498;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";194;9.32;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;"Unreadable age";NA;NA;"series";"no_sex_but_method";""
3412499;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";182;7.23;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412500;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";207;8.43;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412501;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";142;3.83;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412502;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";157;4.15;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412503;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";141;3.04;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412504;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";141;3.14;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412505;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";142;4.17;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412506;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";130;3.04;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412507;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";159;4.57;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412508;NA;2023;2024-02-01;-8.440452;40.215957;"PT";"MonY";"PT_Port";"F";124;1.84;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412512;NA;2023;2023-07-11;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";318;55;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412516;NA;2023;2023-11-07;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";381;101;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412517;NA;2023;2023-11-07;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";356;83;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412534;NA;2023;2023-06-14;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";242;16.28;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412535;NA;2023;2023-06-14;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";277;37;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412542;NA;2023;2023-05-09;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";235;20.7;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412545;NA;2023;2023-07-03;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";242;19.4;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412547;NA;2023;2023-06-26;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";243;22.2;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412548;NA;2023;2023-06-26;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";186;9.2;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412549;NA;2023;2023-04-18;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";223;15.68;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412550;NA;2023;2023-04-18;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";271;30.1;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412551;NA;2023;2023-06-26;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";219;15.4;7;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412552;NA;2023;2023-06-26;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";224;18.4;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412553;NA;2023;2023-07-03;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";263;25.6;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412554;NA;2023;2023-05-15;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";292;37.02;7;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412555;NA;2023;2023-05-15;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";272;30.57;9;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412556;NA;2023;2023-05-15;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";256;24.91;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412557;NA;2023;2023-06-12;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";241;18.7;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412558;NA;2023;2023-06-12;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";238;17.7;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3412559;NA;2023;2023-05-15;-8.755471;41.932737;"PT";"MinY";"ES_Minh";"F";291;31.62;7;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"no_sex_but_method";""
3413485;NA;2021;2021-04-11;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";315;52.55;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413486;NA;2021;2021-04-11;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";327;48.22;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413487;NA;2021;2021-04-22;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";318;49.34;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413488;NA;2021;2021-04-22;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";313;48.73;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413489;NA;2021;2021-04-22;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";347;69.43;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413490;NA;2021;2021-04-27;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";302;45.66;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413491;NA;2021;2021-04-27;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";323;65.99;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413492;NA;2021;2021-06-08;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";344;81;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413493;NA;2021;2021-06-08;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";314;62;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413494;NA;2021;2021-06-08;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";345;75;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413495;NA;2021;2021-06-08;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";306;44;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413496;NA;2021;2021-06-16;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";305;57.16;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
3413497;NA;2021;2021-06-24;-8.755471;41.932737;"PT";"MinS";"ES_Minh";"F";313;68.11;NA;0;NA;"m";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";NA;NA;NA;NA;NA;"series";"lfs_dont_match, no_method_but_sex";""
