"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
784917;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";514;273;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784918;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";521;295;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784919;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";442;163;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784920;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";541;279;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784921;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";491;178;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784922;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";497;222;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784923;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";461;162;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784924;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";441;171;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784925;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";522;273;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784926;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";488;205;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784927;NA;2010;2010-05-27;5.55;52.69;"NL";NA;"NL_Neth";"F";504;231;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784928;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";284;32;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784929;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";377;72;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784930;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";328;59;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784931;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";331;58;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784932;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";371;64;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784933;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";374;89;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784934;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";406;107;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784935;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";385;82;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784936;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";311;42;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784937;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";412;105;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784938;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";421;102;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784939;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";442;125;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784940;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";388;82;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784941;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";462;152;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784942;NA;2010;2010-05-26;5.12667;52.585;"NL";NA;"NL_Neth";"F";462;148;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784943;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";362;74;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784944;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";362;71;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784945;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";352;67;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784946;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";342;55;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784947;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";332;53;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784948;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";343;64;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784949;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";432;126;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784950;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";447;135;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784951;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";328;57;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784952;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";324;59;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784953;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";348;59;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784954;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";382;72;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784955;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";482;175;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784956;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";498;194;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784957;NA;2010;2010-05-26;5.45833;52.59;"NL";NA;"NL_Neth";"F";372;78;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784958;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";302;41;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784959;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";382;79;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784960;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";377;82;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784961;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";342;60;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784962;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";357;54;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784963;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";311;56;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784964;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";321;53;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784965;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";411;110;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784966;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";388;82;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784967;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";405;98;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784968;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";418;164;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784969;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";421;152;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784970;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";382;74;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784971;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";388;70;NA;1;NA;"f";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784972;NA;2010;2010-05-26;5.08333;52.46667;"NL";NA;"NL_Neth";"F";322;48;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784973;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";318;47;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784974;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";331;62;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784975;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";322;51;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784976;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";362;80;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784977;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";392;108;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784978;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";311;51;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784979;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";272;43;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
784980;NA;2010;2010-05-31;5.3;52.81667;"NL";NA;"NL_Neth";"F";282;33;NA;0;NA;"m";"sex_provided_nomethod";"Y";"Y";"Y";"fi_lfs_code";"commercial fisheries";"DCF";"coordinates represent the waterbody, not the exact sample location";"marketsampling of commercial landings/catches";1;"sampling";"no_method_but_sex";""
